resource_id,resource_name,timestamp,current_occupancy,max_capacity,occupancy_pct,status_bucket
RES003,Central Cafeteria,2023-09-10T01:45:00,31,250,12.4,empty
RES003,Central Cafeteria,2023-09-10T02:00:00,0,250,0.0,empty
RES003,Central Cafeteria,2023-09-10T02:15:00,0,250,0.0,empty
RES003,Central Cafeteria,2023-09-10T02:30:00,9,250,3.6,empty
RES003,Central Cafeteria,2023-09-10T02:45:00,0,250,0.0,empty
RES003,Central Cafeteria,2023-09-10T03:00:00,0,250,0.0,empty
RES003,Central Cafeteria,2023-09-10T03:15:00,5,250,2.0,empty
RES003,Central Cafeteria,2023-09-10T03:30:00,17,250,6.8,empty
RES003,Central Cafeteria,2023-09-10T03:45:00,13,250,5.2,empty
RES003,Central Cafeteria,2023-09-10T04:00:00,4,250,1.6,empty
RES003,Central Cafeteria,2023-09-10T04:15:00,1,250,0.4,empty
RES003,Central Cafeteria,2023-09-10T04:30:00,5,250,2.0,empty
RES003,Central Cafeteria,2023-09-10T04:45:00,0,250,0.0,empty
RES003,Central Cafeteria,2023-09-10T05:00:00,1,250,0.4,empty
RES003,Central Cafeteria,2023-09-10T05:15:00,0,250,0.0,empty
RES003,Central Cafeteria,2023-09-10T05:30:00,10,250,4.0,empty
RES003,Central Cafeteria,2023-09-10T05:45:00,27,250,10.8,empty
RES003,Central Cafeteria,2023-09-10T06:00:00,0,250,0.0,empty
RES003,Central Cafeteria,2023-09-10T06:15:00,5,250,2.0,empty
RES003,Central Cafeteria,2023-09-10T06:30:00,0,250,0.0,empty
RES003,Central Cafeteria,2023-09-10T06:45:00,0,250,0.0,empty
RES003,Central Cafeteria,2023-09-10T07:00:00,0,250,0.0,empty
RES003,Central Cafeteria,2023-09-10T07:15:00,15,250,6.0,empty
RES003,Central Cafeteria,2023-09-10T07:30:00,10,250,4.0,empty
RES003,Central Cafeteria,2023-09-10T07:45:00,0,250,0.0,empty
RES003,Central Cafeteria,2023-09-10T08:00:00,5,250,2.0,empty
RES003,Central Cafeteria,2023-09-10T08:15:00,0,250,0.0,empty
RES003,Central Cafeteria,2023-09-10T08:30:00,40,250,16.0,empty
RES003,Central Cafeteria,2023-09-10T08:45:00,14,250,5.6,empty
RES003,Central Cafeteria,2023-09-10T09:00:00,27,250,10.8,empty
RES003,Central Cafeteria,2023-09-10T09:15:00,36,250,14.4,empty
RES003,Central Cafeteria,2023-09-10T09:30:00,0,250,0.0,empty
RES003,Central Cafeteria,2023-09-10T09:45:00,28,250,11.2,empty
RES003,Central Cafeteria,2023-09-10T10:00:00,0,250,0.0,empty
RES003,Central Cafeteria,2023-09-10T10:15:00,4,250,1.6,empty
RES003,Central Cafeteria,2023-09-10T10:30:00,18,250,7.2,empty
RES003,Central Cafeteria,2023-09-10T10:45:00,11,250,4.4,empty
RES003,Central Cafeteria,2023-09-10T11:00:00,0,250,0.0,empty
RES003,Central Cafeteria,2023-09-10T11:15:00,21,250,8.4,empty
RES003,Central Cafeteria,2023-09-10T11:30:00,55,250,22.0,low
RES003,Central Cafeteria,2023-09-10T11:45:00,59,250,23.6,low
RES003,Central Cafeteria,2023-09-10T12:00:00,53,250,21.2,low
RES003,Central Cafeteria,2023-09-10T12:15:00,75,250,30.0,low
RES003,Central Cafeteria,2023-09-10T12:30:00,73,250,29.2,low
RES003,Central Cafeteria,2023-09-10T12:45:00,55,250,22.0,low
RES003,Central Cafeteria,2023-09-10T13:00:00,66,250,26.4,low
RES003,Central Cafeteria,2023-09-10T13:15:00,36,250,14.4,empty
RES003,Central Cafeteria,2023-09-10T13:30:00,10,250,4.0,empty
RES003,Central Cafeteria,2023-09-10T13:45:00,71,250,28.4,low
RES003,Central Cafeteria,2023-09-10T14:00:00,10,250,4.0,empty
RES003,Central Cafeteria,2023-09-10T14:15:00,0,250,0.0,empty
RES003,Central Cafeteria,2023-09-10T14:30:00,21,250,8.4,empty
RES003,Central Cafeteria,2023-09-10T14:45:00,19,250,7.6,empty
RES003,Central Cafeteria,2023-09-10T15:00:00,4,250,1.6,empty
RES003,Central Cafeteria,2023-09-10T15:15:00,6,250,2.4,empty
RES003,Central Cafeteria,2023-09-10T15:30:00,0,250,0.0,empty
RES003,Central Cafeteria,2023-09-10T15:45:00,8,250,3.2,empty
RES003,Central Cafeteria,2023-09-10T16:00:00,0,250,0.0,empty
RES003,Central Cafeteria,2023-09-10T16:15:00,24,250,9.6,empty
RES003,Central Cafeteria,2023-09-10T16:30:00,12,250,4.8,empty
RES003,Central Cafeteria,2023-09-10T16:45:00,1,250,0.4,empty
RES003,Central Cafeteria,2023-09-10T17:00:00,0,250,0.0,empty
RES003,Central Cafeteria,2023-09-10T17:15:00,0,250,0.0,empty
RES003,Central Cafeteria,2023-09-10T17:30:00,23,250,9.2,empty
RES003,Central Cafeteria,2023-09-10T17:45:00,0,250,0.0,empty
RES003,Central Cafeteria,2023-09-10T18:00:00,69,250,27.6,low
RES003,Central Cafeteria,2023-09-10T18:15:00,71,250,28.4,low
RES003,Central Cafeteria,2023-09-10T18:30:00,51,250,20.4,low
RES003,Central Cafeteria,2023-09-10T18:45:00,69,250,27.6,low
RES003,Central Cafeteria,2023-09-10T19:00:00,30,250,12.0,empty
RES003,Central Cafeteria,2023-09-10T19:15:00,40,250,16.0,empty
RES003,Central Cafeteria,2023-09-10T19:30:00,48,250,19.2,empty
RES003,Central Cafeteria,2023-09-10T19:45:00,77,250,30.8,low
RES003,Central Cafeteria,2023-09-10T20:00:00,5,250,2.0,empty
RES003,Central Cafeteria,2023-09-10T20:15:00,0,250,0.0,empty
RES003,Central Cafeteria,2023-09-10T20:30:00,28,250,11.2,empty
RES003,Central Cafeteria,2023-09-10T20:45:00,0,250,0.0,empty
RES003,Central Cafeteria,2023-09-10T21:00:00,32,250,12.8,empty
RES003,Central Cafeteria,2023-09-10T21:15:00,33,250,13.2,empty
RES003,Central Cafeteria,2023-09-10T21:30:00,0,250,0.0,empty
RES003,Central Cafeteria,2023-09-10T21:45:00,0,250,0.0,empty
RES003,Central Cafeteria,2023-09-10T22:00:00,6,250,2.4,empty
RES003,Central Cafeteria,2023-09-10T22:15:00,12,250,4.8,empty
RES003,Central Cafeteria,2023-09-10T22:30:00,22,250,8.8,empty
RES003,Central Cafeteria,2023-09-10T22:45:00,16,250,6.4,empty
RES003,Central Cafeteria,2023-09-10T23:00:00,0,250,0.0,empty
RES003,Central Cafeteria,2023-09-10T23:15:00,3,250,1.2,empty
RES003,Central Cafeteria,2023-09-10T23:30:00,18,250,7.2,empty
RES003,Central Cafeteria,2023-09-10T23:45:00,21,250,8.4,empty
RES004,Food Court,2023-09-10T00:00:00,12,200,6.0,empty
RES004,Food Court,2023-09-10T00:15:00,0,200,0.0,empty
RES004,Food Court,2023-09-10T00:30:00,7,200,3.5,empty
RES004,Food Court,2023-09-10T00:45:00,7,200,3.5,empty
RES004,Food Court,2023-09-10T01:00:00,0,200,0.0,empty
RES004,Food Court,2023-09-10T01:15:00,0,200,0.0,empty
RES004,Food Court,2023-09-10T01:30:00,9,200,4.5,empty
RES004,Food Court,2023-09-10T01:45:00,0,200,0.0,empty
RES004,Food Court,2023-09-10T02:00:00,4,200,2.0,empty
RES004,Food Court,2023-09-10T02:15:00,15,200,7.5,empty
RES004,Food Court,2023-09-10T02:30:00,0,200,0.0,empty
RES004,Food Court,2023-09-10T02:45:00,0,200,0.0,empty
RES004,Food Court,2023-09-10T03:00:00,21,200,10.5,empty
RES004,Food Court,2023-09-10T03:15:00,0,200,0.0,empty
RES004,Food Court,2023-09-10T03:30:00,0,200,0.0,empty
RES004,Food Court,2023-09-10T03:45:00,0,200,0.0,empty
RES004,Food Court,2023-09-10T04:00:00,26,200,13.0,empty
RES004,Food Court,2023-09-10T04:15:00,13,200,6.5,empty
RES004,Food Court,2023-09-10T04:30:00,0,200,0.0,empty
RES004,Food Court,2023-09-10T04:45:00,0,200,0.0,empty
RES004,Food Court,2023-09-10T05:00:00,0,200,0.0,empty
RES004,Food Court,2023-09-10T05:15:00,0,200,0.0,empty
RES004,Food Court,2023-09-10T05:30:00,0,200,0.0,empty
RES004,Food Court,2023-09-10T05:45:00,0,200,0.0,empty
RES004,Food Court,2023-09-10T06:00:00,18,200,9.0,empty
RES004,Food Court,2023-09-10T06:15:00,4,200,2.0,empty
RES004,Food Court,2023-09-10T06:30:00,3,200,1.5,empty
RES004,Food Court,2023-09-10T06:45:00,0,200,0.0,empty
RES004,Food Court,2023-09-10T07:00:00,9,200,4.5,empty
RES004,Food Court,2023-09-10T07:15:00,16,200,8.0,empty
RES004,Food Court,2023-09-10T07:30:00,0,200,0.0,empty
RES004,Food Court,2023-09-10T07:45:00,10,200,5.0,empty
RES004,Food Court,2023-09-10T08:00:00,10,200,5.0,empty
RES004,Food Court,2023-09-10T08:15:00,11,200,5.5,empty
RES004,Food Court,2023-09-10T08:30:00,24,200,12.0,empty
RES004,Food Court,2023-09-10T08:45:00,21,200,10.5,empty
RES004,Food Court,2023-09-10T09:00:00,0,200,0.0,empty
RES004,Food Court,2023-09-10T09:15:00,0,200,0.0,empty
RES004,Food Court,2023-09-10T09:30:00,34,200,17.0,empty
RES004,Food Court,2023-09-10T09:45:00,15,200,7.5,empty
RES004,Food Court,2023-09-10T10:00:00,0,200,0.0,empty
RES004,Food Court,2023-09-10T10:15:00,0,200,0.0,empty
RES004,Food Court,2023-09-10T10:30:00,0,200,0.0,empty
RES004,Food Court,2023-09-10T10:45:00,24,200,12.0,empty
RES004,Food Court,2023-09-10T11:00:00,0,200,0.0,empty
RES004,Food Court,2023-09-10T11:15:00,50,200,25.0,low
RES004,Food Court,2023-09-10T11:30:00,32,200,16.0,empty
RES004,Food Court,2023-09-10T11:45:00,61,200,30.5,low
RES004,Food Court,2023-09-10T12:00:00,38,200,19.0,empty
RES004,Food Court,2023-09-10T12:15:00,37,200,18.5,empty
RES004,Food Court,2023-09-10T12:30:00,66,200,33.0,low
RES004,Food Court,2023-09-10T12:45:00,56,200,28.0,low
RES004,Food Court,2023-09-10T13:00:00,42,200,21.0,low
RES004,Food Court,2023-09-10T13:15:00,38,200,19.0,empty
RES004,Food Court,2023-09-10T13:30:00,53,200,26.5,low
RES004,Food Court,2023-09-10T13:45:00,43,200,21.5,low
RES004,Food Court,2023-09-10T14:00:00,10,200,5.0,empty
RES004,Food Court,2023-09-10T14:15:00,11,200,5.5,empty
RES004,Food Court,2023-09-10T14:30:00,0,200,0.0,empty
RES004,Food Court,2023-09-10T14:45:00,6,200,3.0,empty
RES004,Food Court,2023-09-10T15:00:00,23,200,11.5,empty
RES004,Food Court,2023-09-10T15:15:00,0,200,0.0,empty
RES004,Food Court,2023-09-10T15:30:00,10,200,5.0,empty
RES004,Food Court,2023-09-10T15:45:00,5,200,2.5,empty
RES004,Food Court,2023-09-10T16:00:00,0,200,0.0,empty
RES004,Food Court,2023-09-10T16:15:00,0,200,0.0,empty
RES004,Food Court,2023-09-10T16:30:00,11,200,5.5,empty
RES004,Food Court,2023-09-10T16:45:00,13,200,6.5,empty
RES004,Food Court,2023-09-10T17:00:00,24,200,12.0,empty
RES004,Food Court,2023-09-10T17:15:00,9,200,4.5,empty
RES004,Food Court,2023-09-10T17:30:00,0,200,0.0,empty
RES004,Food Court,2023-09-10T17:45:00,9,200,4.5,empty
RES004,Food Court,2023-09-10T18:00:00,31,200,15.5,empty
RES004,Food Court,2023-09-10T18:15:00,38,200,19.0,empty
RES004,Food Court,2023-09-10T18:30:00,40,200,20.0,low
RES004,Food Court,2023-09-10T18:45:00,46,200,23.0,low
RES004,Food Court,2023-09-10T19:00:00,30,200,15.0,empty
RES004,Food Court,2023-09-10T19:15:00,39,200,19.5,empty
RES004,Food Court,2023-09-10T19:30:00,48,200,24.0,low
RES004,Food Court,2023-09-10T19:45:00,50,200,25.0,low
RES004,Food Court,2023-09-10T20:00:00,29,200,14.5,empty
RES004,Food Court,2023-09-10T20:15:00,0,200,0.0,empty
RES004,Food Court,2023-09-10T20:30:00,0,200,0.0,empty
RES004,Food Court,2023-09-10T20:45:00,0,200,0.0,empty
RES004,Food Court,2023-09-10T21:00:00,7,200,3.5,empty
RES004,Food Court,2023-09-10T21:15:00,1,200,0.5,empty
RES004,Food Court,2023-09-10T21:30:00,14,200,7.0,empty
RES004,Food Court,2023-09-10T21:45:00,33,200,16.5,empty
RES004,Food Court,2023-09-10T22:00:00,3,200,1.5,empty
RES004,Food Court,2023-09-10T22:15:00,35,200,17.5,empty
RES004,Food Court,2023-09-10T22:30:00,7,200,3.5,empty
RES004,Food Court,2023-09-10T22:45:00,4,200,2.0,empty
RES004,Food Court,2023-09-10T23:00:00,0,200,0.0,empty
RES004,Food Court,2023-09-10T23:15:00,0,200,0.0,empty
RES004,Food Court,2023-09-10T23:30:00,0,200,0.0,empty
RES004,Food Court,2023-09-10T23:45:00,0,200,0.0,empty
RES005,Gymnasium,2023-09-10T00:00:00,3,80,3.8,empty
RES005,Gymnasium,2023-09-10T00:15:00,2,80,2.5,empty
RES005,Gymnasium,2023-09-10T00:30:00,0,80,0.0,empty
RES005,Gymnasium,2023-09-10T00:45:00,0,80,0.0,empty
RES005,Gymnasium,2023-09-10T01:00:00,1,80,1.2,empty
RES005,Gymnasium,2023-09-10T01:15:00,10,80,12.5,empty
RES005,Gymnasium,2023-09-10T01:30:00,0,80,0.0,empty
RES005,Gymnasium,2023-09-10T01:45:00,0,80,0.0,empty
RES005,Gymnasium,2023-09-10T02:00:00,0,80,0.0,empty
RES005,Gymnasium,2023-09-10T02:15:00,0,80,0.0,empty
RES005,Gymnasium,2023-09-10T02:30:00,1,80,1.2,empty
RES005,Gymnasium,2023-09-10T02:45:00,1,80,1.2,empty
RES005,Gymnasium,2023-09-10T03:00:00,0,80,0.0,empty
RES005,Gymnasium,2023-09-10T03:15:00,4,80,5.0,empty
RES005,Gymnasium,2023-09-10T03:30:00,0,80,0.0,empty
RES005,Gymnasium,2023-09-10T03:45:00,9,80,11.2,empty
RES005,Gymnasium,2023-09-10T04:00:00,0,80,0.0,empty
RES005,Gymnasium,2023-09-10T04:15:00,8,80,10.0,empty
RES005,Gymnasium,2023-09-10T04:30:00,0,80,0.0,empty
RES005,Gymnasium,2023-09-10T04:45:00,3,80,3.8,empty
RES005,Gymnasium,2023-09-10T05:00:00,3,80,3.8,empty
RES005,Gymnasium,2023-09-10T05:15:00,0,80,0.0,empty
RES005,Gymnasium,2023-09-10T05:30:00,0,80,0.0,empty
RES005,Gymnasium,2023-09-10T05:45:00,0,80,0.0,empty
RES005,Gymnasium,2023-09-10T06:00:00,8,80,10.0,empty
RES005,Gymnasium,2023-09-10T06:15:00,0,80,0.0,empty
RES005,Gymnasium,2023-09-10T06:30:00,25,80,31.2,low
RES005,Gymnasium,2023-09-10T06:45:00,27,80,33.8,low
RES005,Gymnasium,2023-09-10T07:00:00,16,80,20.0,low
RES005,Gymnasium,2023-09-10T07:15:00,21,80,26.2,low
RES005,Gymnasium,2023-09-10T07:30:00,35,80,43.8,moderate
RES005,Gymnasium,2023-09-10T07:45:00,36,80,45.0,moderate
RES005,Gymnasium,2023-09-10T08:00:00,15,80,18.8,empty
RES005,Gymnasium,2023-09-10T08:15:00,24,80,30.0,low
RES005,Gymnasium,2023-09-10T08:30:00,24,80,30.0,low
RES005,Gymnasium,2023-09-10T08:45:00,11,80,13.8,empty
RES005,Gymnasium,2023-09-10T09:00:00,5,80,6.2,empty
RES005,Gymnasium,2023-09-10T09:15:00,7,80,8.8,empty
RES005,Gymnasium,2023-09-10T09:30:00,7,80,8.8,empty
RES005,Gymnasium,2023-09-10T09:45:00,11,80,13.8,empty
RES005,Gymnasium,2023-09-10T10:00:00,0,80,0.0,empty
RES005,Gymnasium,2023-09-10T10:15:00,4,80,5.0,empty
RES005,Gymnasium,2023-09-10T10:30:00,15,80,18.8,empty
RES005,Gymnasium,2023-09-10T10:45:00,7,80,8.8,empty
RES005,Gymnasium,2023-09-10T11:00:00,10,80,12.5,empty
RES005,Gymnasium,2023-09-10T11:15:00,8,80,10.0,empty
RES005,Gymnasium,2023-09-10T11:30:00,5,80,6.2,empty
RES005,Gymnasium,2023-09-10T11:45:00,2,80,2.5,empty
RES005,Gymnasium,2023-09-10T12:00:00,9,80,11.2,empty
RES005,Gymnasium,2023-09-10T12:15:00,9,80,11.2,empty
RES005,Gymnasium,2023-09-10T12:30:00,13,80,16.2,empty
RES005,Gymnasium,2023-09-10T12:45:00,14,80,17.5,empty
RES005,Gymnasium,2023-09-10T13:00:00,9,80,11.2,empty
RES005,Gymnasium,2023-09-10T13:15:00,3,80,3.8,empty
RES005,Gymnasium,2023-09-10T13:30:00,7,80,8.8,empty
RES005,Gymnasium,2023-09-10T13:45:00,13,80,16.2,empty
RES005,Gymnasium,2023-09-10T14:00:00,10,80,12.5,empty
RES005,Gymnasium,2023-09-10T14:15:00,1,80,1.2,empty
RES005,Gymnasium,2023-09-10T14:30:00,20,80,25.0,low
RES005,Gymnasium,2023-09-10T14:45:00,12,80,15.0,empty
RES005,Gymnasium,2023-09-10T15:00:00,1,80,1.2,empty
RES005,Gymnasium,2023-09-10T15:15:00,7,80,8.8,empty
RES005,Gymnasium,2023-09-10T15:30:00,0,80,0.0,empty
RES005,Gymnasium,2023-09-10T15:45:00,9,80,11.2,empty
RES005,Gymnasium,2023-09-10T16:00:00,19,80,23.8,low
RES005,Gymnasium,2023-09-10T16:15:00,10,80,12.5,empty
RES005,Gymnasium,2023-09-10T16:30:00,14,80,17.5,empty
RES005,Gymnasium,2023-09-10T16:45:00,19,80,23.8,low
RES005,Gymnasium,2023-09-10T17:00:00,16,80,20.0,low
RES005,Gymnasium,2023-09-10T17:15:00,21,80,26.2,low
RES005,Gymnasium,2023-09-10T17:30:00,28,80,35.0,low
RES005,Gymnasium,2023-09-10T17:45:00,23,80,28.7,low
RES005,Gymnasium,2023-09-10T18:00:00,21,80,26.2,low
RES005,Gymnasium,2023-09-10T18:15:00,21,80,26.2,low
RES005,Gymnasium,2023-09-10T18:30:00,20,80,25.0,low
RES005,Gymnasium,2023-09-10T18:45:00,20,80,25.0,low
RES005,Gymnasium,2023-09-10T19:00:00,21,80,26.2,low
RES005,Gymnasium,2023-09-10T19:15:00,20,80,25.0,low
RES005,Gymnasium,2023-09-10T19:30:00,17,80,21.2,low
RES005,Gymnasium,2023-09-10T19:45:00,9,80,11.2,empty
RES005,Gymnasium,2023-09-10T20:00:00,14,80,17.5,empty
RES005,Gymnasium,2023-09-10T20:15:00,17,80,21.2,low
RES005,Gymnasium,2023-09-10T20:30:00,19,80,23.8,low
RES005,Gymnasium,2023-09-10T20:45:00,16,80,20.0,low
RES005,Gymnasium,2023-09-10T21:00:00,0,80,0.0,empty
RES005,Gymnasium,2023-09-10T21:15:00,14,80,17.5,empty
RES005,Gymnasium,2023-09-10T21:30:00,0,80,0.0,empty
RES005,Gymnasium,2023-09-10T21:45:00,0,80,0.0,empty
RES005,Gymnasium,2023-09-10T22:00:00,9,80,11.2,empty
RES005,Gymnasium,2023-09-10T22:15:00,0,80,0.0,empty
RES005,Gymnasium,2023-09-10T22:30:00,0,80,0.0,empty
RES005,Gymnasium,2023-09-10T22:45:00,3,80,3.8,empty
RES005,Gymnasium,2023-09-10T23:00:00,5,80,6.2,empty
RES005,Gymnasium,2023-09-10T23:15:00,1,80,1.2,empty
RES005,Gymnasium,2023-09-10T23:30:00,3,80,3.8,empty
RES005,Gymnasium,2023-09-10T23:45:00,0,80,0.0,empty
RES006,Indoor Sports Complex,2023-09-10T00:00:00,1,100,1.0,empty
RES006,Indoor Sports Complex,2023-09-10T00:15:00,0,100,0.0,empty
RES006,Indoor Sports Complex,2023-09-10T00:30:00,0,100,0.0,empty
RES006,Indoor Sports Complex,2023-09-10T00:45:00,0,100,0.0,empty
RES006,Indoor Sports Complex,2023-09-10T01:00:00,9,100,9.0,empty
RES006,Indoor Sports Complex,2023-09-10T01:15:00,17,100,17.0,empty
RES006,Indoor Sports Complex,2023-09-10T01:30:00,0,100,0.0,empty
RES006,Indoor Sports Complex,2023-09-10T01:45:00,0,100,0.0,empty
RES006,Indoor Sports Complex,2023-09-10T02:00:00,0,100,0.0,empty
RES006,Indoor Sports Complex,2023-09-10T02:15:00,10,100,10.0,empty
RES006,Indoor Sports Complex,2023-09-10T02:30:00,0,100,0.0,empty
RES006,Indoor Sports Complex,2023-09-10T02:45:00,7,100,7.0,empty
RES006,Indoor Sports Complex,2023-09-10T03:00:00,0,100,0.0,empty
RES006,Indoor Sports Complex,2023-09-10T03:15:00,3,100,3.0,empty
RES006,Indoor Sports Complex,2023-09-10T03:30:00,7,100,7.0,empty
RES006,Indoor Sports Complex,2023-09-10T03:45:00,0,100,0.0,empty
RES006,Indoor Sports Complex,2023-09-10T04:00:00,0,100,0.0,empty
RES006,Indoor Sports Complex,2023-09-10T04:15:00,3,100,3.0,empty
RES006,Indoor Sports Complex,2023-09-10T04:30:00,0,100,0.0,empty
RES006,Indoor Sports Complex,2023-09-10T04:45:00,3,100,3.0,empty
RES006,Indoor Sports Complex,2023-09-10T05:00:00,0,100,0.0,empty
RES006,Indoor Sports Complex,2023-09-10T05:15:00,4,100,4.0,empty
RES006,Indoor Sports Complex,2023-09-10T05:30:00,2,100,2.0,empty
RES006,Indoor Sports Complex,2023-09-10T05:45:00,0,100,0.0,empty
RES006,Indoor Sports Complex,2023-09-10T06:00:00,16,100,16.0,empty
RES006,Indoor Sports Complex,2023-09-10T06:15:00,2,100,2.0,empty
RES006,Indoor Sports Complex,2023-09-10T06:30:00,10,100,10.0,empty
RES006,Indoor Sports Complex,2023-09-10T06:45:00,25,100,25.0,low
RES006,Indoor Sports Complex,2023-09-10T07:00:00,15,100,15.0,empty
RES006,Indoor Sports Complex,2023-09-10T07:15:00,39,100,39.0,low
RES006,Indoor Sports Complex,2023-09-10T07:30:00,23,100,23.0,low
RES006,Indoor Sports Complex,2023-09-10T07:45:00,27,100,27.0,low
RES006,Indoor Sports Complex,2023-09-10T08:00:00,27,100,27.0,low
RES006,Indoor Sports Complex,2023-09-10T08:15:00,27,100,27.0,low
RES006,Indoor Sports Complex,2023-09-10T08:30:00,32,100,32.0,low
RES006,Indoor Sports Complex,2023-09-10T08:45:00,18,100,18.0,empty
RES006,Indoor Sports Complex,2023-09-10T09:00:00,12,100,12.0,empty
RES006,Indoor Sports Complex,2023-09-10T09:15:00,9,100,9.0,empty
RES006,Indoor Sports Complex,2023-09-10T09:30:00,11,100,11.0,empty
RES006,Indoor Sports Complex,2023-09-10T09:45:00,5,100,5.0,empty
RES006,Indoor Sports Complex,2023-09-10T10:00:00,9,100,9.0,empty
RES006,Indoor Sports Complex,2023-09-10T10:15:00,0,100,0.0,empty
RES006,Indoor Sports Complex,2023-09-10T10:30:00,4,100,4.0,empty
RES006,Indoor Sports Complex,2023-09-10T10:45:00,0,100,0.0,empty
RES006,Indoor Sports Complex,2023-09-10T11:00:00,0,100,0.0,empty
RES006,Indoor Sports Complex,2023-09-10T11:15:00,5,100,5.0,empty
RES006,Indoor Sports Complex,2023-09-10T11:30:00,4,100,4.0,empty
RES006,Indoor Sports Complex,2023-09-10T11:45:00,16,100,16.0,empty
RES006,Indoor Sports Complex,2023-09-10T12:00:00,13,100,13.0,empty
RES006,Indoor Sports Complex,2023-09-10T12:15:00,18,100,18.0,empty
RES006,Indoor Sports Complex,2023-09-10T12:30:00,13,100,13.0,empty
RES006,Indoor Sports Complex,2023-09-10T12:45:00,7,100,7.0,empty
RES006,Indoor Sports Complex,2023-09-10T13:00:00,16,100,16.0,empty
RES006,Indoor Sports Complex,2023-09-10T13:15:00,10,100,10.0,empty
RES006,Indoor Sports Complex,2023-09-10T13:30:00,3,100,3.0,empty
RES006,Indoor Sports Complex,2023-09-10T13:45:00,13,100,13.0,empty
RES006,Indoor Sports Complex,2023-09-10T14:00:00,14,100,14.0,empty
RES006,Indoor Sports Complex,2023-09-10T14:15:00,3,100,3.0,empty
RES006,Indoor Sports Complex,2023-09-10T14:30:00,5,100,5.0,empty
RES006,Indoor Sports Complex,2023-09-10T14:45:00,20,100,20.0,low
RES006,Indoor Sports Complex,2023-09-10T15:00:00,19,100,19.0,empty
RES006,Indoor Sports Complex,2023-09-10T15:15:00,9,100,9.0,empty
RES006,Indoor Sports Complex,2023-09-10T15:30:00,0,100,0.0,empty
RES006,Indoor Sports Complex,2023-09-10T15:45:00,10,100,10.0,empty
RES006,Indoor Sports Complex,2023-09-10T16:00:00,7,100,7.0,empty
RES006,Indoor Sports Complex,2023-09-10T16:15:00,25,100,25.0,low
RES006,Indoor Sports Complex,2023-09-10T16:30:00,17,100,17.0,empty
RES006,Indoor Sports Complex,2023-09-10T16:45:00,15,100,15.0,empty
RES006,Indoor Sports Complex,2023-09-10T17:00:00,23,100,23.0,low
RES006,Indoor Sports Complex,2023-09-10T17:15:00,17,100,17.0,empty
RES006,Indoor Sports Complex,2023-09-10T17:30:00,22,100,22.0,low
RES006,Indoor Sports Complex,2023-09-10T17:45:00,22,100,22.0,low
RES006,Indoor Sports Complex,2023-09-10T18:00:00,33,100,33.0,low
RES006,Indoor Sports Complex,2023-09-10T18:15:00,31,100,31.0,low
RES006,Indoor Sports Complex,2023-09-10T18:30:00,22,100,22.0,low
RES006,Indoor Sports Complex,2023-09-10T18:45:00,36,100,36.0,low
RES006,Indoor Sports Complex,2023-09-10T19:00:00,26,100,26.0,low
RES006,Indoor Sports Complex,2023-09-10T19:15:00,32,100,32.0,low
RES006,Indoor Sports Complex,2023-09-10T19:30:00,24,100,24.0,low
RES006,Indoor Sports Complex,2023-09-10T19:45:00,13,100,13.0,empty
RES006,Indoor Sports Complex,2023-09-10T20:00:00,19,100,19.0,empty
RES006,Indoor Sports Complex,2023-09-10T20:15:00,27,100,27.0,low
RES006,Indoor Sports Complex,2023-09-10T20:30:00,39,100,39.0,low
RES006,Indoor Sports Complex,2023-09-10T20:45:00,8,100,8.0,empty
RES006,Indoor Sports Complex,2023-09-10T21:00:00,0,100,0.0,empty
RES006,Indoor Sports Complex,2023-09-10T21:15:00,4,100,4.0,empty
RES006,Indoor Sports Complex,2023-09-10T21:30:00,0,100,0.0,empty
RES006,Indoor Sports Complex,2023-09-10T21:45:00,12,100,12.0,empty
RES006,Indoor Sports Complex,2023-09-10T22:00:00,0,100,0.0,empty
RES006,Indoor Sports Complex,2023-09-10T22:15:00,11,100,11.0,empty
RES006,Indoor Sports Complex,2023-09-10T22:30:00,5,100,5.0,empty
RES006,Indoor Sports Complex,2023-09-10T22:45:00,8,100,8.0,empty
RES006,Indoor Sports Complex,2023-09-10T23:00:00,5,100,5.0,empty
RES006,Indoor Sports Complex,2023-09-10T23:15:00,4,100,4.0,empty
RES006,Indoor Sports Complex,2023-09-10T23:30:00,21,100,21.0,low
RES006,Indoor Sports Complex,2023-09-10T23:45:00,2,100,2.0,empty
RES007,Student Center,2023-09-10T00:00:00,3,150,2.0,empty
RES007,Student Center,2023-09-10T00:15:00,4,150,2.7,empty
RES007,Student Center,2023-09-10T00:30:00,14,150,9.3,empty
RES007,Student Center,2023-09-10T00:45:00,25,150,16.7,empty
RES007,Student Center,2023-09-10T01:00:00,1,150,0.7,empty
RES007,Student Center,2023-09-10T01:15:00,2,150,1.3,empty
RES007,Student Center,2023-09-10T01:30:00,18,150,12.0,empty
RES007,Student Center,2023-09-10T01:45:00,0,150,0.0,empty
RES007,Student Center,2023-09-10T02:00:00,3,150,2.0,empty
RES007,Student Center,2023-09-10T02:15:00,1,150,0.7,empty
RES007,Student Center,2023-09-10T02:30:00,4,150,2.7,empty
RES007,Student Center,2023-09-10T02:45:00,18,150,12.0,empty
RES007,Student Center,2023-09-10T03:00:00,20,150,13.3,empty
